order_id,product,category,price,quantity,order_date,country
1005,Desk,Furniture,97.37,1,2024-01-04,France
1009,Pencil,Stationery,1.06,10,2024-01-06,Spain
1009,Pencil,Stationery,1.01,9,2024-01-06,Spain
1007,Headphones,Electronics,50.09,1,2024-01-05,Germany
1006,Chair,Furniture,55.68,3,2024-01-04,Italy
1008,Notebook,Stationery,3.27,4,2024-01-06,France
1002,Mouse,Electronics,20.27,2,2024-01-02,France
1004,Monitor,Electronics,134.0,1,2024-01-03,Spain
1010,Backpack,Accessories,42.01,1,2024-01-07,Italy
1007,Headphones,Electronics,49.59,1,2024-01-05,Germany
1005,Desk,Furniture,116.2,1,2024-01-04,France
1009,Pencil,Stationery,1.1,10,2024-01-06,Spain
1008,Notebook,Stationery,3.47,3,2024-01-06,France
1003,Laptop,Electronics,794.75,1,2024-01-03,Germany
1002,Mouse,Electronics,20.99,1,2024-01-02,France
1010,Backpack,Accessories,43.4,1,2024-01-07,Italy
1003,Laptop,Electronics,733.56,2,2024-01-03,Germany
1007,Headphones,Electronics,45.52,2,2024-01-05,Germany
1010,Backpack,Accessories,38.75,2,2024-01-07,Italy
1008,Notebook,Stationery,3.6,4,2024-01-06,France
1005,Desk,Furniture,102.47,1,2024-01-04,France
1003,Laptop,Electronics,841.74,1,2024-01-03,Germany
1002,Mouse,Electronics,18.79,1,2024-01-02,France
1008,Notebook,Stationery,3.09,3,2024-01-06,France
1006,Chair,Furniture,62.56,3,2024-01-04,Italy
1004,Monitor,Electronics,143.78,2,2024-01-03,Spain
1001,Keyboard,Electronics,26.96,3,2024-01-02,France
1009,Pencil,Stationery,1.0,11,2024-01-06,Spain
1003,Laptop,Electronics,830.69,1,2024-01-03,Germany
1006,Chair,Furniture,59.62,2,2024-01-04,Italy
1008,Notebook,Stationery,3.42,4,2024-01-06,France
1008,Notebook,Stationery,3.47,5,2024-01-06,France
1002,Mouse,Electronics,19.62,1,2024-01-02,France
1007,Headphones,Electronics,46.62,1,2024-01-05,Germany
1010,Backpack,Accessories,38.56,1,2024-01-07,Italy
1001,Keyboard,Electronics,30.77,3,2024-01-02,France
1006,Chair,Furniture,60.95,1,2024-01-04,Italy
1003,Laptop,Electronics,805.71,1,2024-01-03,Germany
1007,Headphones,Electronics,47.5,1,2024-01-05,Germany
1010,Backpack,Accessories,39.63,1,2024-01-07,Italy
1003,Laptop,Electronics,712.03,1,2024-01-03,Germany
1005,Desk,Furniture,100.88,2,2024-01-04,France
1002,Mouse,Electronics,21.42,2,2024-01-02,France
1001,Keyboard,Electronics,27.78,2,2024-01-02,France
1009,Pencil,Stationery,0.96,10,2024-01-06,Spain
1008,Notebook,Stationery,3.56,4,2024-01-06,France
1002,Mouse,Electronics,21.24,2,2024-01-02,France
1006,Chair,Furniture,58.65,1,2024-01-04,Italy
1008,Notebook,Stationery,3.38,5,2024-01-06,France
1001,Keyboard,Electronics,27.04,3,2024-01-02,France
1006,Chair,Furniture,60.3,1,2024-01-04,Italy
1010,Backpack,Accessories,44.07,1,2024-01-07,Italy
1010,Backpack,Accessories,40.54,1,2024-01-07,Italy
1008,Notebook,Stationery,3.5,3,2024-01-06,France
1004,Monitor,Electronics,152.41,1,2024-01-03,Spain
1008,Notebook,Stationery,3.5,3,2024-01-06,France
1009,Pencil,Stationery,0.95,9,2024-01-06,Spain
1006,Chair,Furniture,62.46,2,2024-01-04,Italy
1006,Chair,Furniture,60.67,2,2024-01-04,Italy
1005,Desk,Furniture,100.08,1,2024-01-04,France
1008,Notebook,Stationery,3.33,3,2024-01-06,France
1005,Desk,Furniture,106.51,1,2024-01-04,France
1008,Notebook,Stationery,3.62,4,2024-01-06,France
1007,Headphones,Electronics,48.61,1,2024-01-05,Germany
1007,Headphones,Electronics,52.49,2,2024-01-05,Germany
1002,Mouse,Electronics,19.49,1,2024-01-02,France
1003,Laptop,Electronics,767.76,1,2024-01-03,Germany
1005,Desk,Furniture,96.19,1,2024-01-04,France
1010,Backpack,Accessories,36.45,1,2024-01-07,Italy
1008,Notebook,Stationery,3.58,3,2024-01-06,France
1005,Desk,Furniture,90.84,1,2024-01-04,France
1008,Notebook,Stationery,3.29,3,2024-01-06,France
1002,Mouse,Electronics,17.92,1,2024-01-02,France
1009,Pencil,Stationery,0.99,10,2024-01-06,Spain
1001,Keyboard,Electronics,29.76,1,2024-01-02,France
1001,Keyboard,Electronics,29.5,3,2024-01-02,France
1004,Monitor,Electronics,142.17,1,2024-01-03,Spain
1010,Backpack,Accessories,37.65,1,2024-01-07,Italy
1003,Laptop,Electronics,817.55,1,2024-01-03,Germany
1006,Chair,Furniture,58.34,2,2024-01-04,Italy
1006,Chair,Furniture,60.94,3,2024-01-04,Italy
1003,Laptop,Electronics,763.63,1,2024-01-03,Germany
1001,Keyboard,Electronics,30.26,3,2024-01-02,France
1002,Mouse,Electronics,21.29,2,2024-01-02,France
1007,Headphones,Electronics,51.46,1,2024-01-05,Germany
1002,Mouse,Electronics,19.58,1,2024-01-02,France
1003,Laptop,Electronics,809.28,1,2024-01-03,Germany
1001,Keyboard,Electronics,29.63,3,2024-01-02,France
1009,Pencil,Stationery,0.99,11,2024-01-06,Spain
1006,Chair,Furniture,59.01,2,2024-01-04,Italy
1008,Notebook,Stationery,3.47,4,2024-01-06,France
1002,Mouse,Electronics,20.2,1,2024-01-02,France
1003,Laptop,Electronics,759.32,1,2024-01-03,Germany
1010,Backpack,Accessories,37.96,1,2024-01-07,Italy
1004,Monitor,Electronics,139.58,2,2024-01-03,Spain
1001,Keyboard,Electronics,27.59,2,2024-01-02,France
1001,Keyboard,Electronics,28.16,1,2024-01-02,France
1004,Monitor,Electronics,151.19,2,2024-01-03,Spain
1008,Notebook,Stationery,3.34,5,2024-01-06,France
1004,Monitor,Electronics,153.84,1,2024-01-03,Spain
1009,Pencil,Stationery,0.99,9,2024-01-06,Spain
1004,Monitor,Electronics,135.23,2,2024-01-03,Spain
1004,Monitor,Electronics,154.9,1,2024-01-03,Spain
1001,Keyboard,Electronics,31.21,3,2024-01-02,France
1002,Mouse,Electronics,19.0,2,2024-01-02,France
1007,Headphones,Electronics,51.04,1,2024-01-05,Germany
1001,Keyboard,Electronics,28.71,3,2024-01-02,France
1001,Keyboard,Electronics,30.14,2,2024-01-02,France
1008,Notebook,Stationery,3.28,3,2024-01-06,France
1008,Notebook,Stationery,3.19,5,2024-01-06,France
1003,Laptop,Electronics,783.71,2,2024-01-03,Germany
1007,Headphones,Electronics,49.68,1,2024-01-05,Germany
1003,Laptop,Electronics,783.11,2,2024-01-03,Germany
1008,Notebook,Stationery,3.29,5,2024-01-06,France
1003,Laptop,Electronics,783.02,2,2024-01-03,Germany
1010,Backpack,Accessories,40.53,2,2024-01-07,Italy
1010,Backpack,Accessories,39.9,1,2024-01-07,Italy
1004,Monitor,Electronics,151.36,2,2024-01-03,Spain
1003,Laptop,Electronics,772.23,2,2024-01-03,Germany
1003,Laptop,Electronics,845.81,2,2024-01-03,Germany
1002,Mouse,Electronics,18.81,1,2024-01-02,France
1009,Pencil,Stationery,1.01,10,2024-01-06,Spain
1001,Keyboard,Electronics,31.76,1,2024-01-02,France
1002,Mouse,Electronics,20.47,1,2024-01-02,France
1010,Backpack,Accessories,39.59,1,2024-01-07,Italy
1004,Monitor,Electronics,146.03,1,2024-01-03,Spain
1009,Pencil,Stationery,1.04,9,2024-01-06,Spain
1009,Pencil,Stationery,0.92,9,2024-01-06,Spain
1007,Headphones,Electronics,47.57,1,2024-01-05,Germany
1006,Chair,Furniture,58.8,3,2024-01-04,Italy
1010,Backpack,Accessories,42.46,1,2024-01-07,Italy
1001,Keyboard,Electronics,30.56,2,2024-01-02,France
1006,Chair,Furniture,57.09,2,2024-01-04,Italy
1007,Headphones,Electronics,49.21,1,2024-01-05,Germany
1004,Monitor,Electronics,145.38,2,2024-01-03,Spain
1003,Laptop,Electronics,770.64,1,2024-01-03,Germany
1007,Headphones,Electronics,52.44,1,2024-01-05,Germany
1006,Chair,Furniture,55.88,3,2024-01-04,Italy
1005,Desk,Furniture,108.03,2,2024-01-04,France
1004,Monitor,Electronics,156.2,2,2024-01-03,Spain
1003,Laptop,Electronics,842.58,1,2024-01-03,Germany
1002,Mouse,Electronics,19.53,2,2024-01-02,France
1007,Headphones,Electronics,49.62,1,2024-01-05,Germany
1002,Mouse,Electronics,18.56,1,2024-01-02,France
1006,Chair,Furniture,58.42,1,2024-01-04,Italy
1007,Headphones,Electronics,51.22,2,2024-01-05,Germany
1009,Pencil,Stationery,1.05,9,2024-01-06,Spain
1004,Monitor,Electronics,141.69,2,2024-01-03,Spain
1001,Keyboard,Electronics,29.44,1,2024-01-02,France
1009,Pencil,Stationery,0.98,10,2024-01-06,Spain
1006,Chair,Furniture,55.8,1,2024-01-04,Italy
1001,Keyboard,Electronics,30.88,2,2024-01-02,France
1002,Mouse,Electronics,19.27,2,2024-01-02,France
1003,Laptop,Electronics,791.19,1,2024-01-03,Germany
1003,Laptop,Electronics,780.94,2,2024-01-03,Germany
1010,Backpack,Accessories,38.41,2,2024-01-07,Italy
1010,Backpack,Accessories,39.98,1,2024-01-07,Italy
1002,Mouse,Electronics,19.77,1,2024-01-02,France
1010,Backpack,Accessories,39.25,1,2024-01-07,Italy
1008,Notebook,Stationery,3.37,3,2024-01-06,France
1010,Backpack,Accessories,40.63,1,2024-01-07,Italy
1007,Headphones,Electronics,54.12,1,2024-01-05,Germany
1005,Desk,Furniture,100.69,1,2024-01-04,France
1010,Backpack,Accessories,41.98,1,2024-01-07,Italy
1009,Pencil,Stationery,0.92,11,2024-01-06,Spain
1001,Keyboard,Electronics,30.23,2,2024-01-02,France
1009,Pencil,Stationery,0.94,10,2024-01-06,Spain
1001,Keyboard,Electronics,27.78,2,2024-01-02,France
1005,Desk,Furniture,96.29,1,2024-01-04,France
1006,Chair,Furniture,63.57,3,2024-01-04,Italy
1009,Pencil,Stationery,1.04,9,2024-01-06,Spain
1002,Mouse,Electronics,20.23,1,2024-01-02,France
1003,Laptop,Electronics,737.77,1,2024-01-03,Germany
1004,Monitor,Electronics,148.52,1,2024-01-03,Spain
1002,Mouse,Electronics,20.29,1,2024-01-02,France
1010,Backpack,Accessories,40.34,2,2024-01-07,Italy
1005,Desk,Furniture,90.77,1,2024-01-04,France
1002,Mouse,Electronics,19.1,2,2024-01-02,France
1004,Monitor,Electronics,149.51,2,2024-01-03,Spain
1006,Chair,Furniture,61.6,1,2024-01-04,Italy
1009,Pencil,Stationery,0.88,9,2024-01-06,Spain
1002,Mouse,Electronics,19.83,1,2024-01-02,France
1003,Laptop,Electronics,804.71,1,2024-01-03,Germany
1001,Keyboard,Electronics,31.26,3,2024-01-02,France
1004,Monitor,Electronics,155.19,1,2024-01-03,Spain
1008,Notebook,Stationery,3.6,4,2024-01-06,France
1008,Notebook,Stationery,3.36,5,2024-01-06,France
1003,Laptop,Electronics,722.78,1,2024-01-03,Germany
1002,Mouse,Electronics,19.6,1,2024-01-02,France
1005,Desk,Furniture,105.0,1,2024-01-04,France
1008,Notebook,Stationery,3.74,5,2024-01-06,France
1005,Desk,Furniture,103.54,1,2024-01-04,France
1010,Backpack,Accessories,40.85,2,2024-01-07,Italy
1006,Chair,Furniture,61.13,1,2024-01-04,Italy
1004,Monitor,Electronics,145.82,2,2024-01-03,Spain
1004,Monitor,Electronics,149.01,1,2024-01-03,Spain
1009,Pencil,Stationery,1.07,10,2024-01-06,Spain
1004,Monitor,Electronics,142.92,2,2024-01-03,Spain
1003,Laptop,Electronics,863.51,1,2024-01-03,Germany
1007,Headphones,Electronics,49.19,1,2024-01-05,Germany
1005,Desk,Furniture,106.62,1,2024-01-04,France
1010,Backpack,Accessories,37.18,1,2024-01-07,Italy
1003,Laptop,Electronics,822.41,1,2024-01-03,Germany
1003,Laptop,Electronics,769.57,1,2024-01-03,Germany
1006,Chair,Furniture,55.74,3,2024-01-04,Italy
1003,Laptop,Electronics,807.73,1,2024-01-03,Germany
1006,Chair,Furniture,63.02,3,2024-01-04,Italy
1009,Pencil,Stationery,0.95,10,2024-01-06,Spain
1006,Chair,Furniture,55.49,2,2024-01-04,Italy
1002,Mouse,Electronics,19.9,2,2024-01-02,France
1008,Notebook,Stationery,3.48,3,2024-01-06,France
1003,Laptop,Electronics,820.91,2,2024-01-03,Germany
1001,Keyboard,Electronics,31.41,3,2024-01-02,France
1008,Notebook,Stationery,3.49,4,2024-01-06,France
1001,Keyboard,Electronics,32.77,1,2024-01-02,France
1004,Monitor,Electronics,151.67,2,2024-01-03,Spain
1003,Laptop,Electronics,785.16,1,2024-01-03,Germany
1003,Laptop,Electronics,734.62,1,2024-01-03,Germany
1006,Chair,Furniture,59.2,1,2024-01-04,Italy
1004,Monitor,Electronics,147.47,1,2024-01-03,Spain
1009,Pencil,Stationery,1.04,9,2024-01-06,Spain
1003,Laptop,Electronics,817.48,2,2024-01-03,Germany
1004,Monitor,Electronics,141.15,1,2024-01-03,Spain
1006,Chair,Furniture,60.51,3,2024-01-04,Italy
1005,Desk,Furniture,103.35,1,2024-01-04,France
1001,Keyboard,Electronics,32.28,1,2024-01-02,France
1009,Pencil,Stationery,1.03,9,2024-01-06,Spain
1007,Headphones,Electronics,51.89,1,2024-01-05,Germany
1009,Pencil,Stationery,0.99,10,2024-01-06,Spain
1010,Backpack,Accessories,40.77,1,2024-01-07,Italy
1008,Notebook,Stationery,3.72,3,2024-01-06,France
1009,Pencil,Stationery,0.92,10,2024-01-06,Spain
1001,Keyboard,Electronics,29.47,2,2024-01-02,France
1006,Chair,Furniture,57.67,3,2024-01-04,Italy
1005,Desk,Furniture,101.89,1,2024-01-04,France
1001,Keyboard,Electronics,31.83,3,2024-01-02,France
1006,Chair,Furniture,58.2,3,2024-01-04,Italy
1004,Monitor,Electronics,132.06,2,2024-01-03,Spain
1004,Monitor,Electronics,146.9,1,2024-01-03,Spain
1007,Headphones,Electronics,52.27,2,2024-01-05,Germany
1009,Pencil,Stationery,1.02,10,2024-01-06,Spain
1001,Keyboard,Electronics,30.63,1,2024-01-02,France
1007,Headphones,Electronics,49.29,1,2024-01-05,Germany
1007,Headphones,Electronics,46.79,1,2024-01-05,Germany
1009,Pencil,Stationery,1.02,9,2024-01-06,Spain
1007,Headphones,Electronics,47.9,1,2024-01-05,Germany
1008,Notebook,Stationery,3.88,3,2024-01-06,France
1006,Chair,Furniture,61.7,1,2024-01-04,Italy
1004,Monitor,Electronics,145.64,2,2024-01-03,Spain
1010,Backpack,Accessories,38.77,1,2024-01-07,Italy
1007,Headphones,Electronics,49.76,1,2024-01-05,Germany
1006,Chair,Furniture,59.27,3,2024-01-04,Italy
1002,Mouse,Electronics,21.11,2,2024-01-02,France
1008,Notebook,Stationery,3.53,3,2024-01-06,France
1006,Chair,Furniture,57.8,1,2024-01-04,Italy
1006,Chair,Furniture,65.66,3,2024-01-04,Italy
1007,Headphones,Electronics,50.11,1,2024-01-05,Germany
1008,Notebook,Stationery,3.63,4,2024-01-06,France
1003,Laptop,Electronics,774.7,1,2024-01-03,Germany
1008,Notebook,Stationery,3.56,3,2024-01-06,France
1007,Headphones,Electronics,50.77,1,2024-01-05,Germany
1009,Pencil,Stationery,0.9,9,2024-01-06,Spain
1007,Headphones,Electronics,55.03,1,2024-01-05,Germany
1009,Pencil,Stationery,1.05,9,2024-01-06,Spain
1001,Keyboard,Electronics,29.39,3,2024-01-02,France
1002,Mouse,Electronics,18.89,1,2024-01-02,France
1001,Keyboard,Electronics,30.51,3,2024-01-02,France
1005,Desk,Furniture,100.42,1,2024-01-04,France
1010,Backpack,Accessories,40.7,1,2024-01-07,Italy
1002,Mouse,Electronics,20.18,1,2024-01-02,France
1009,Pencil,Stationery,1.02,11,2024-01-06,Spain
1002,Mouse,Electronics,21.44,2,2024-01-02,France
1001,Keyboard,Electronics,30.84,3,2024-01-02,France
1002,Mouse,Electronics,18.94,1,2024-01-02,France
1001,Keyboard,Electronics,32.03,3,2024-01-02,France
1003,Laptop,Electronics,864.54,1,2024-01-03,Germany
1001,Keyboard,Electronics,34.72,1,2024-01-02,France
1010,Backpack,Accessories,37.74,1,2024-01-07,Italy
1001,Keyboard,Electronics,30.35,3,2024-01-02,France
1009,Pencil,Stationery,0.89,9,2024-01-06,Spain
1010,Backpack,Accessories,41.1,1,2024-01-07,Italy
1009,Pencil,Stationery,0.96,11,2024-01-06,Spain
1005,Desk,Furniture,109.61,1,2024-01-04,France
1008,Notebook,Stationery,3.36,5,2024-01-06,France
1001,Keyboard,Electronics,27.46,3,2024-01-02,France
1009,Pencil,Stationery,0.97,9,2024-01-06,Spain
1010,Backpack,Accessories,36.04,1,2024-01-07,Italy
1009,Pencil,Stationery,1.03,9,2024-01-06,Spain
1008,Notebook,Stationery,3.14,3,2024-01-06,France
1009,Pencil,Stationery,0.99,9,2024-01-06,Spain
1010,Backpack,Accessories,35.84,1,2024-01-07,Italy
1007,Headphones,Electronics,49.19,1,2024-01-05,Germany
1005,Desk,Furniture,108.21,1,2024-01-04,France
1006,Chair,Furniture,61.07,3,2024-01-04,Italy
1009,Pencil,Stationery,0.95,9,2024-01-06,Spain
1004,Monitor,Electronics,149.76,1,2024-01-03,Spain
1008,Notebook,Stationery,3.5,3,2024-01-06,France
1005,Desk,Furniture,102.35,2,2024-01-04,France
1008,Notebook,Stationery,3.26,4,2024-01-06,France
1005,Desk,Furniture,102.95,1,2024-01-04,France
1004,Monitor,Electronics,129.71,1,2024-01-03,Spain
1010,Backpack,Accessories,38.73,1,2024-01-07,Italy
1003,Laptop,Electronics,779.49,1,2024-01-03,Germany
1005,Desk,Furniture,103.16,1,2024-01-04,France
1002,Mouse,Electronics,20.01,2,2024-01-02,France
1005,Desk,Furniture,92.96,1,2024-01-04,France
1001,Keyboard,Electronics,28.51,3,2024-01-02,France
1008,Notebook,Stationery,3.53,3,2024-01-06,France
1003,Laptop,Electronics,795.84,1,2024-01-03,Germany
1006,Chair,Furniture,58.25,2,2024-01-04,Italy
1004,Monitor,Electronics,146.38,1,2024-01-03,Spain
1010,Backpack,Accessories,41.38,1,2024-01-07,Italy
1002,Mouse,Electronics,19.47,2,2024-01-02,France
1006,Chair,Furniture,59.73,1,2024-01-04,Italy
1008,Notebook,Stationery,3.88,3,2024-01-06,France
1001,Keyboard,Electronics,27.86,1,2024-01-02,France
1003,Laptop,Electronics,725.02,1,2024-01-03,Germany
1006,Chair,Furniture,62.34,3,2024-01-04,Italy
1004,Monitor,Electronics,144.9,1,2024-01-03,Spain
1009,Pencil,Stationery,0.97,11,2024-01-06,Spain
1002,Mouse,Electronics,19.21,1,2024-01-02,France
1004,Monitor,Electronics,148.04,1,2024-01-03,Spain
1004,Monitor,Electronics,161.98,1,2024-01-03,Spain
1010,Backpack,Accessories,41.59,1,2024-01-07,Italy
1008,Notebook,Stationery,3.65,5,2024-01-06,France
1008,Notebook,Stationery,3.25,5,2024-01-06,France
1001,Keyboard,Electronics,28.26,2,2024-01-02,France
1002,Mouse,Electronics,17.15,2,2024-01-02,France
1009,Pencil,Stationery,0.95,11,2024-01-06,Spain
1001,Keyboard,Electronics,31.42,3,2024-01-02,France
1006,Chair,Furniture,61.54,3,2024-01-04,Italy
1009,Pencil,Stationery,0.98,11,2024-01-06,Spain
1003,Laptop,Electronics,798.11,1,2024-01-03,Germany
1004,Monitor,Electronics,144.82,2,2024-01-03,Spain
1009,Pencil,Stationery,1.0,9,2024-01-06,Spain
1006,Chair,Furniture,62.29,2,2024-01-04,Italy
1001,Keyboard,Electronics,27.57,2,2024-01-02,France
1007,Headphones,Electronics,50.74,1,2024-01-05,Germany
1005,Desk,Furniture,104.65,2,2024-01-04,France
1004,Monitor,Electronics,146.88,1,2024-01-03,Spain
1004,Monitor,Electronics,155.24,2,2024-01-03,Spain
1009,Pencil,Stationery,1.13,10,2024-01-06,Spain
1007,Headphones,Electronics,49.73,1,2024-01-05,Germany
1003,Laptop,Electronics,814.71,1,2024-01-03,Germany
1004,Monitor,Electronics,144.45,1,2024-01-03,Spain
1010,Backpack,Accessories,40.35,2,2024-01-07,Italy
1008,Notebook,Stationery,3.58,3,2024-01-06,France
1009,Pencil,Stationery,1.0,9,2024-01-06,Spain
1008,Notebook,Stationery,3.32,4,2024-01-06,France
1003,Laptop,Electronics,807.24,1,2024-01-03,Germany
1003,Laptop,Electronics,857.41,1,2024-01-03,Germany
1010,Backpack,Accessories,40.89,1,2024-01-07,Italy
1002,Mouse,Electronics,20.95,1,2024-01-02,France
1007,Headphones,Electronics,49.4,1,2024-01-05,Germany
1003,Laptop,Electronics,828.96,1,2024-01-03,Germany
1009,Pencil,Stationery,1.0,10,2024-01-06,Spain
1004,Monitor,Electronics,142.86,1,2024-01-03,Spain
1010,Backpack,Accessories,40.63,1,2024-01-07,Italy
1007,Headphones,Electronics,47.51,1,2024-01-05,Germany
1009,Pencil,Stationery,0.96,10,2024-01-06,Spain
1007,Headphones,Electronics,50.46,1,2024-01-05,Germany
1002,Mouse,Electronics,20.29,1,2024-01-02,France
1009,Pencil,Stationery,0.93,9,2024-01-06,Spain
1004,Monitor,Electronics,157.89,2,2024-01-03,Spain
1006,Chair,Furniture,61.71,2,2024-01-04,Italy
1007,Headphones,Electronics,48.23,1,2024-01-05,Germany
1001,Keyboard,Electronics,27.68,1,2024-01-02,France
1004,Monitor,Electronics,148.9,1,2024-01-03,Spain
1001,Keyboard,Electronics,29.32,2,2024-01-02,France
1001,Keyboard,Electronics,30.16,2,2024-01-02,France
1005,Desk,Furniture,98.17,1,2024-01-04,France
1008,Notebook,Stationery,3.15,5,2024-01-06,France
1009,Pencil,Stationery,0.97,11,2024-01-06,Spain
1002,Mouse,Electronics,19.68,1,2024-01-02,France
1002,Mouse,Electronics,20.62,1,2024-01-02,France
1006,Chair,Furniture,57.9,2,2024-01-04,Italy
1004,Monitor,Electronics,162.58,2,2024-01-03,Spain
1006,Chair,Furniture,54.26,3,2024-01-04,Italy
1010,Backpack,Accessories,42.61,1,2024-01-07,Italy
1001,Keyboard,Electronics,29.65,1,2024-01-02,France
1006,Chair,Furniture,62.57,2,2024-01-04,Italy
1001,Keyboard,Electronics,30.11,2,2024-01-02,France
1004,Monitor,Electronics,158.54,2,2024-01-03,Spain
1001,Keyboard,Electronics,29.41,2,2024-01-02,France
1001,Keyboard,Electronics,28.34,2,2024-01-02,France
1009,Pencil,Stationery,1.06,11,2024-01-06,Spain
1006,Chair,Furniture,59.65,3,2024-01-04,Italy
1001,Keyboard,Electronics,30.32,3,2024-01-02,France
1004,Monitor,Electronics,159.25,2,2024-01-03,Spain
1007,Headphones,Electronics,47.41,1,2024-01-05,Germany
1010,Backpack,Accessories,41.18,2,2024-01-07,Italy
1005,Desk,Furniture,97.04,2,2024-01-04,France
1003,Laptop,Electronics,793.72,1,2024-01-03,Germany
1005,Desk,Furniture,100.35,1,2024-01-04,France
1007,Headphones,Electronics,46.24,1,2024-01-05,Germany
1009,Pencil,Stationery,0.95,9,2024-01-06,Spain
1008,Notebook,Stationery,3.74,5,2024-01-06,France
1009,Pencil,Stationery,1.03,11,2024-01-06,Spain
1003,Laptop,Electronics,796.5,1,2024-01-03,Germany
1004,Monitor,Electronics,151.81,2,2024-01-03,Spain
1004,Monitor,Electronics,147.78,1,2024-01-03,Spain
1003,Laptop,Electronics,853.2,1,2024-01-03,Germany
1006,Chair,Furniture,59.39,3,2024-01-04,Italy
1002,Mouse,Electronics,20.22,1,2024-01-02,France
1009,Pencil,Stationery,1.05,9,2024-01-06,Spain
1010,Backpack,Accessories,38.44,2,2024-01-07,Italy
1007,Headphones,Electronics,53.89,1,2024-01-05,Germany
1008,Notebook,Stationery,3.23,5,2024-01-06,France
1001,Keyboard,Electronics,32.43,3,2024-01-02,France
1008,Notebook,Stationery,3.43,4,2024-01-06,France
1007,Headphones,Electronics,49.38,2,2024-01-05,Germany
1006,Chair,Furniture,54.32,3,2024-01-04,Italy
1001,Keyboard,Electronics,29.31,3,2024-01-02,France
1008,Notebook,Stationery,3.32,3,2024-01-06,France
1003,Laptop,Electronics,774.72,1,2024-01-03,Germany
1005,Desk,Furniture,99.3,1,2024-01-04,France
1007,Headphones,Electronics,52.38,2,2024-01-05,Germany
1002,Mouse,Electronics,20.2,1,2024-01-02,France
1006,Chair,Furniture,60.91,1,2024-01-04,Italy
1005,Desk,Furniture,94.51,1,2024-01-04,France
1001,Keyboard,Electronics,28.67,3,2024-01-02,France
1005,Desk,Furniture,108.98,1,2024-01-04,France
1004,Monitor,Electronics,144.48,2,2024-01-03,Spain
1003,Laptop,Electronics,865.17,1,2024-01-03,Germany
1002,Mouse,Electronics,19.75,1,2024-01-02,France
1002,Mouse,Electronics,19.99,1,2024-01-02,France
1009,Pencil,Stationery,1.04,9,2024-01-06,Spain
1001,Keyboard,Electronics,31.9,1,2024-01-02,France
1003,Laptop,Electronics,794.57,1,2024-01-03,Germany
1009,Pencil,Stationery,0.97,9,2024-01-06,Spain
1009,Pencil,Stationery,0.99,11,2024-01-06,Spain
1006,Chair,Furniture,61.0,1,2024-01-04,Italy
1007,Headphones,Electronics,52.22,1,2024-01-05,Germany
1006,Chair,Furniture,60.0,1,2024-01-04,Italy
1006,Chair,Furniture,61.85,2,2024-01-04,Italy
1005,Desk,Furniture,108.18,1,2024-01-04,France
1008,Notebook,Stationery,3.57,5,2024-01-06,France
1002,Mouse,Electronics,20.3,1,2024-01-02,France
1001,Keyboard,Electronics,27.71,1,2024-01-02,France
1002,Mouse,Electronics,17.36,1,2024-01-02,France
1010,Backpack,Accessories,40.77,2,2024-01-07,Italy
1001,Keyboard,Electronics,29.85,3,2024-01-02,France
1010,Backpack,Accessories,38.96,1,2024-01-07,Italy
1010,Backpack,Accessories,40.48,1,2024-01-07,Italy
1006,Chair,Furniture,59.81,2,2024-01-04,Italy
1003,Laptop,Electronics,844.05,2,2024-01-03,Germany
1002,Mouse,Electronics,20.08,2,2024-01-02,France
1008,Notebook,Stationery,3.37,5,2024-01-06,France
1007,Headphones,Electronics,52.46,1,2024-01-05,Germany
1006,Chair,Furniture,59.34,3,2024-01-04,Italy
1002,Mouse,Electronics,20.52,1,2024-01-02,France
1009,Pencil,Stationery,0.97,10,2024-01-06,Spain
1005,Desk,Furniture,96.74,1,2024-01-04,France
1007,Headphones,Electronics,50.2,1,2024-01-05,Germany
1008,Notebook,Stationery,3.5,3,2024-01-06,France
1001,Keyboard,Electronics,30.71,2,2024-01-02,France
1004,Monitor,Electronics,147.98,1,2024-01-03,Spain
1006,Chair,Furniture,54.48,1,2024-01-04,Italy
1008,Notebook,Stationery,3.42,3,2024-01-06,France
1002,Mouse,Electronics,20.78,2,2024-01-02,France
1007,Headphones,Electronics,49.25,1,2024-01-05,Germany
1004,Monitor,Electronics,148.14,1,2024-01-03,Spain
1001,Keyboard,Electronics,31.47,3,2024-01-02,France
1008,Notebook,Stationery,3.38,5,2024-01-06,France
1008,Notebook,Stationery,3.23,5,2024-01-06,France
1008,Notebook,Stationery,3.47,3,2024-01-06,France
1005,Desk,Furniture,97.57,2,2024-01-04,France
1009,Pencil,Stationery,0.94,10,2024-01-06,Spain
1006,Chair,Furniture,59.46,3,2024-01-04,Italy
1009,Pencil,Stationery,1.01,11,2024-01-06,Spain
1005,Desk,Furniture,99.94,2,2024-01-04,France
1006,Chair,Furniture,60.91,3,2024-01-04,Italy
1008,Notebook,Stationery,3.82,4,2024-01-06,France
1005,Desk,Furniture,98.28,1,2024-01-04,France
1001,Keyboard,Electronics,30.41,2,2024-01-02,France
1004,Monitor,Electronics,146.17,1,2024-01-03,Spain
1004,Monitor,Electronics,143.64,1,2024-01-03,Spain
1005,Desk,Furniture,97.07,2,2024-01-04,France
1001,Keyboard,Electronics,29.27,1,2024-01-02,France
